h3,similarity
863011257ffffff,0.11771890247575709
86309635fffffff,0.49702818537519255
8641b28b7ffffff,0.6199348969603169
86309b92fffffff,0.30876106372541734
863098237ffffff,0.38332031228397584
86309a19fffffff,0.46086215560818977
86309b86fffffff,0.3121971622988998
8641b569fffffff,0.682812083215931
864188907ffffff,0.7754091634656937
864b328d7ffffff,0.6373941011691127
86309eb77ffffff,0.41862102968721526
8630b4ac7ffffff,0.301957009913393
864b34b37ffffff,0.5515726747214461
86309b80fffffff,0.3564487530974798
86309baf7ffffff,0.39377336018870857
863098a9fffffff,0.3643751964608203
863098027ffffff,0.367315646556134
8641a0c77ffffff,0.5578335157346398
86319b987ffffff,0.2279348013492613
86418d447ffffff,0.7523448624816773
864b3290fffffff,0.6754534878501459
86309bc37ffffff,0.508477797442123
864b3085fffffff,0.6603972814489747
86309c807ffffff,0.46637006451518015
864b3450fffffff,0.6579003674856871
863091a67ffffff,0.4354967728213378
86309d7afffffff,0.38158808236041986
8641b2c57ffffff,0.5889038747041306
8630a2717ffffff,0.27140559534375364
8630112e7ffffff,0.08491820560789536
8630b4c9fffffff,0.3191140837874045
863080077ffffff,0.477203068883861
86309e75fffffff,0.612464570148813
8630b581fffffff,0.2873625424358887
8641a098fffffff,0.5465825020970401
8630a27afffffff,0.2561230521893563
863098207ffffff,0.37106802885567924
86309a9a7ffffff,0.5570856775557445
864182c2fffffff,0.8564109785043147
863093137ffffff,0.5222062215111883
8641915a7ffffff,0.7966869477830949
8630acc07ffffff,0.21634727862120035
86319d297ffffff,0.19169757634381673
8641a05b7ffffff,0.6888052660023076
864196857ffffff,0.6222052632003947
863098567ffffff,0.42843271680683526
863090a47ffffff,0.5240208330459879
8641a662fffffff,0.623046488616178
864b36207ffffff,0.7376623848003875
8630826d7ffffff,0.44980399105438285
8630a5757ffffff,0.21367320323133587
8630a5ccfffffff,0.2143643466825854
8630a2a17ffffff,0.2603760838112701
8641945a7ffffff,0.6670783997035477
86309626fffffff,0.4987391083918243
8630a42cfffffff,0.1938389853531158
86319b617ffffff,0.3359156498387065
8630a4207ffffff,0.28003166182708417
863090a4fffffff,0.5340139307891687
8630994e7ffffff,0.3656174849788351
863098d57ffffff,0.4229154834050042
8630a5567ffffff,0.21055063353355288
86419478fffffff,0.65472976525638
8630b5dafffffff,0.2499007776010001
8641b0237ffffff,0.7852999805590639
8630b02afffffff,0.326162135895648
8630862efffffff,0.4419040255204371
8630a2757ffffff,0.2639550275231805
86309b917ffffff,0.35341273884841856
863098a97ffffff,0.3809495910178543
8630910a7ffffff,0.4238810140378428
8630acc2fffffff,0.21442450959351303
8641b1d37ffffff,0.6797546206825452
86418e5b7ffffff,0.6302548310488354
8641968d7ffffff,0.6380244182291916
86309d087ffffff,0.45942434084517014
86309bb37ffffff,0.32859037013775283
8641947afffffff,0.6276147348647779
86309b837ffffff,0.3750348422884656
86309cd87ffffff,0.42710160679889725
86309c2c7ffffff,0.4114991307294751
86318b4afffffff,0.25158831657830627
863094327ffffff,0.4578485676234866
86309c4c7ffffff,0.41563125676101986
