h3,similarity
8641b5377ffffff,0.7920969882054036
8641a46cfffffff,0.7851924013516516
86309c4cfffffff,0.9555766587584784
86309a457ffffff,0.9342372487052437
8641b2ccfffffff,0.8729628712285254
8630995a7ffffff,0.9949003811396279
86309a40fffffff,0.9372224273174279
863086207ffffff,0.775435304410226
8630accf7ffffff,0.8646437327928286
86309119fffffff,0.9435581540292118
8641a8217ffffff,0.5414363301781486
8630994b7ffffff,0.9971220069500346
8640b63b7ffffff,0.5772961443168941
8641832c7ffffff,0.8143779438632308
86309806fffffff,0.9204755309354757
8641a0d5fffffff,0.7777519588751158
8630911b7ffffff,0.9472034267553909
8641a548fffffff,0.8479806389794625
86309819fffffff,0.9379907688693532
863091a6fffffff,0.908275037251814
863098d77ffffff,0.9768529585879303
8641968e7ffffff,0.8410598286073407
8630b5707ffffff,0.6157396929938613
86418321fffffff,0.8280904191286869
86319975fffffff,0.8204339884158034
863096247ffffff,0.8550873430285079
8641b2cefffffff,0.875736490889196
8641b532fffffff,0.7774260517166678
8630982cfffffff,0.996552629179336
86309a547ffffff,0.9436782007546967
86309d577ffffff,0.9418736632598058
863099517ffffff,0.9924996433502946
8630982dfffffff,0.9960253326290193
86309c7b7ffffff,0.9611200810017361
8641b21b7ffffff,0.895511739020451
8641a0b27ffffff,0.8101513779074471
8641968f7ffffff,0.8585474993612874
86309c4efffffff,0.9443700912432609
86309aa77ffffff,0.8936315031493174
864b3435fffffff,0.9292483849159692
864b3422fffffff,0.9193522344632528
863098d0fffffff,0.9774971938358231
8630a126fffffff,0.8638959864000928
8630a2707ffffff,0.6445223947702845
8630b3c97ffffff,0.6290680273786915
8641968c7ffffff,0.850097320186213
8630a40efffffff,0.8401929167525122
86308269fffffff,0.9125319146948571
864194787ffffff,0.8784051725259405
8641a54f7ffffff,0.838912531275497
86319b9a7ffffff,0.5917084162846985
86309a577ffffff,0.9342766305805267
863093c4fffffff,0.8716866203471574
8630a6c1fffffff,0.75489075390171
8630b4c87ffffff,0.5497887133346591
86309a6f7ffffff,0.905275476032372
8641832afffffff,0.835843403927826
8641a6667ffffff,0.7426693827872793
8630a43b7ffffff,0.8172128921970829
863096407ffffff,0.6878198407667555
863091097ffffff,0.9369209146277973
86309c45fffffff,0.9552525671333042
863099487ffffff,0.9949385727827544
8630962efffffff,0.8323961745267775
8630981b7ffffff,0.942694697251091
8630a6c0fffffff,0.7465465917249579
86309818fffffff,0.9452933072942317
8630a40cfffffff,0.8160630000528237
863098037ffffff,0.9496233899635869
